home_WC_last5,home_D_PTS_last5,home_D_REB_last5,home_D_AST_last5,home_FT_PCT_last5,home_FG_PCT_last5,home_FG3_PCT_last5,away_WC_last5,away_D_PTS_last5,away_D_REB_last5,away_D_AST_last5,away_FT_PCT_last5,away_FG_PCT_last5,away_FG3_PCT_last5,HOME_WINS,GAME_DATE_EST
1,10.0,-6.0,2.0,0.875,0.414,0.368,0,-8.0,3.0,0.0,0.68,0.42,0.214,0,2005-04-10
1,4.0,3.0,2.0,0.833,0.462,0.455,1,23.0,-3.0,12.0,0.875,0.512,0.522,1,2005-04-10
0,-16.0,0.0,-5.0,0.8640000000000001,0.387,0.308,1,12.0,9.0,8.0,0.767,0.545,0.7,0,2005-04-10
0,-11.0,-3.0,-8.0,0.8,0.416,0.231,0,-4.0,-3.0,-2.0,0.7070000000000001,0.547,0.4,0,2005-04-10
0,-13.0,-20.0,-4.0,0.88,0.48,0.273,0,-1.0,0.0,-3.0,0.875,0.471,0.324,0,2005-04-11
0,-6.0,1.0,-6.0,0.767,0.451,0.3329999999999999,0,-17.0,-2.0,-13.0,0.792,0.414,0.286,1,2005-04-11
0,-12.0,-9.0,-8.0,0.8,0.494,0.429,1,17.0,2.0,13.0,0.5710000000000001,0.478,0.444,0,2005-04-11
1,7.0,-2.0,3.0,1.0,0.494,0.5,0,-7.0,4.0,2.0,0.69,0.424,0.375,0,2005-04-11
1,13.0,20.0,4.0,0.889,0.435,0.4,1,8.0,0.0,8.0,0.759,0.377,0.0,0,2005-04-11
1,7.0,-4.0,3.0,0.711,0.418,0.417,1,7.0,-4.0,-2.0,0.818,0.472,0.4379999999999999,1,2005-04-11
1,16.0,-1.0,6.0,0.7829999999999999,0.5710000000000001,0.455,0,-2.0,-2.0,3.0,0.735,0.467,0.407,1,2005-04-11
0,-16.0,1.0,-6.0,0.792,0.444,0.3329999999999999,1,1.0,-6.0,-2.0,0.8,0.4,0.3,0,2005-04-11
0,-19.0,-30.0,-3.0,0.903,0.42,0.188,0,-1.0,6.0,2.0,0.813,0.418,0.258,0,2005-04-11
0,-1.0,1.0,1.0,0.775,0.5770000000000001,0.6,0,-7.0,4.0,-3.0,0.848,0.373,0.375,1,2005-04-12
1,11.0,1.0,2.0,0.4379999999999999,0.488,0.514,0,-9.0,3.0,-4.0,0.75,0.413,0.25,1,2005-04-12
1,1.0,0.0,3.0,0.542,0.534,0.545,0,-4.0,-4.0,9.0,0.643,0.456,0.474,0,2005-04-12
1,6.0,-1.0,6.0,0.7829999999999999,0.506,0.348,0,-13.0,-1.0,-7.0,0.64,0.452,0.222,0,2005-04-12
1,2.0,2.0,-3.0,0.73,0.4379999999999999,0.4579999999999999,1,9.0,-3.0,4.0,0.9,0.422,0.118,1,2005-04-12
0,-9.0,1.0,-8.0,0.8,0.407,0.375,1,6.0,13.0,3.0,0.5770000000000001,0.419,0.471,1,2005-04-13
1,16.0,2.0,14.0,0.722,0.529,0.25,0,-14.0,-3.0,-2.0,0.625,0.379,0.176,1,2005-04-13
1,12.0,5.0,2.0,0.893,0.433,0.368,0,-21.0,-14.0,-2.0,0.708,0.415,0.4,1,2005-04-13
0,-7.0,2.0,-3.0,0.778,0.456,0.385,0,-16.0,-2.0,-14.0,0.65,0.4320000000000001,0.324,1,2005-04-13
0,-12.0,-5.0,-2.0,0.85,0.341,0.25,1,21.0,14.0,2.0,0.862,0.488,0.357,0,2005-04-13
1,4.0,4.0,-9.0,0.816,0.429,0.375,1,13.0,1.0,7.0,0.8,0.471,0.429,1,2005-04-13
1,1.0,-16.0,1.0,0.524,0.391,0.429,0,-8.0,4.0,1.0,0.581,0.5539999999999999,0.3329999999999999,1,2005-04-13
1,5.0,-9.0,-7.0,0.7140000000000001,0.478,0.4,0,-5.0,9.0,7.0,0.75,0.462,0.231,1,2005-04-13
1,7.0,12.0,4.0,0.7929999999999999,0.536,0.375,0,-1.0,16.0,-1.0,0.765,0.351,0.238,1,2005-04-13
0,-7.0,-12.0,-4.0,0.7829999999999999,0.506,0.32,1,7.0,11.0,-3.0,0.816,0.456,0.214,0,2005-04-13
0,-7.0,-11.0,3.0,0.767,0.449,0.25,0,-8.0,0.0,-8.0,0.5379999999999999,0.346,0.211,1,2005-04-14
1,8.0,-4.0,-1.0,0.75,0.484,0.154,0,-12.0,4.0,3.0,0.84,0.429,0.316,0,2005-04-14
0,-6.0,-13.0,-3.0,0.625,0.45,0.3329999999999999,1,5.0,-15.0,0.0,0.586,0.514,0.353,0,2005-04-14
1,2.0,6.0,7.0,0.769,0.4429999999999999,0.429,1,16.0,4.0,9.0,0.769,0.568,0.6,0,2005-04-15
0,-16.0,-4.0,-9.0,0.929,0.429,0.346,0,-12.0,-1.0,6.0,0.706,0.5,0.25,1,2005-04-15
0,-11.0,-1.0,-2.0,0.75,0.4479999999999999,0.3329999999999999,1,19.0,30.0,3.0,0.85,0.51,0.28,0,2005-04-15
1,14.0,3.0,2.0,0.833,0.418,0.481,1,9.0,-1.0,8.0,0.552,0.4579999999999999,0.2,1,2005-04-15
1,14.0,0.0,8.0,0.667,0.505,0.5710000000000001,0,-8.0,-3.0,-3.0,0.7140000000000001,0.435,0.421,1,2005-04-15
0,-5.0,15.0,0.0,0.773,0.407,0.28,0,-14.0,0.0,-8.0,0.762,0.451,0.364,1,2005-04-15
1,4.0,4.0,4.0,0.8,0.3670000000000001,0.429,1,7.0,-5.0,4.0,0.971,0.441,0.55,0,2005-04-15
1,9.0,14.0,1.0,0.769,0.4679999999999999,0.1,0,-3.0,4.0,-5.0,0.8,0.494,0.308,1,2005-04-15
1,3.0,-4.0,5.0,0.833,0.575,0.5,0,-7.0,5.0,-4.0,0.647,0.511,0.389,1,2005-04-15
1,11.0,16.0,-1.0,0.5770000000000001,0.414,0.375,0,-6.0,10.0,0.0,0.542,0.414,0.235,1,2005-04-15
0,-11.0,-16.0,1.0,0.667,0.337,0.286,0,-9.0,-14.0,-1.0,0.7040000000000001,0.412,0.417,1,2005-04-15
1,12.0,-4.0,-3.0,0.857,0.493,0.412,0,-4.0,-4.0,-4.0,0.6940000000000001,0.431,0.357,0,2005-04-15
0,-7.0,-7.0,3.0,0.6,0.483,0.1669999999999999,0,-25.0,-13.0,-4.0,0.8420000000000001,0.371,0.4,1,2005-04-16
1,7.0,7.0,-3.0,0.8079999999999999,0.3779999999999999,0.3329999999999999,1,9.0,-6.0,6.0,0.711,0.47,0.556,1,2005-04-16
0,-2.0,-6.0,-7.0,0.75,0.414,0.273,0,-9.0,-22.0,1.0,0.696,0.471,0.375,1,2005-04-16
1,21.0,8.0,15.0,0.8440000000000001,0.536,0.364,1,6.0,-10.0,0.0,0.4579999999999999,0.507,0.471,0,2005-04-16
1,8.0,3.0,3.0,0.7879999999999999,0.434,0.421,1,9.0,22.0,-1.0,0.8290000000000001,0.481,0.375,1,2005-04-16
0,-21.0,-8.0,-15.0,0.778,0.405,0.3329999999999999,1,40.0,10.0,18.0,0.65,0.539,0.471,0,2005-04-16
0,-26.0,-5.0,-15.0,0.737,0.382,0.1669999999999999,0,-40.0,-10.0,-18.0,0.52,0.341,0.182,1,2005-04-16
0,-20.0,-9.0,-6.0,0.789,0.348,0.297,0,-16.0,-10.0,-3.0,0.833,0.409,0.25,1,2005-04-17
1,11.0,13.0,3.0,0.821,0.461,0.348,1,4.0,1.0,-4.0,0.8079999999999999,0.4270000000000001,0.294,1,2005-04-17
0,-11.0,-13.0,-3.0,0.677,0.477,0.35,1,2.0,15.0,-1.0,0.618,0.4629999999999999,0.25,0,2005-04-17
1,2.0,-3.0,-1.0,0.708,0.493,0.409,0,-9.0,5.0,1.0,0.7140000000000001,0.47,0.5379999999999999,0,2005-04-17
1,16.0,10.0,3.0,0.8390000000000001,0.4679999999999999,0.182,1,25.0,13.0,4.0,0.8,0.436,0.391,0,2005-04-17
0,-2.0,-15.0,1.0,0.6,0.507,0.417,0,-4.0,-1.0,4.0,0.8079999999999999,0.341,0.3329999999999999,1,2005-04-17
1,8.0,0.0,-9.0,0.759,0.59,0.385,0,-2.0,3.0,1.0,0.679,0.4529999999999999,0.111,1,2005-04-17
0,-9.0,6.0,-6.0,0.795,0.449,0.238,1,12.0,1.0,-6.0,0.826,0.4529999999999999,0.313,0,2005-04-17
1,26.0,5.0,15.0,0.75,0.5,0.375,0,-8.0,0.0,9.0,0.735,0.447,0.143,1,2005-04-17
1,20.0,9.0,6.0,0.667,0.422,0.375,0,-2.0,4.0,5.0,0.815,0.442,0.483,1,2005-04-18
0,-21.0,-8.0,-9.0,0.818,0.38,0.278,1,10.0,-10.0,3.0,0.605,0.494,0.462,1,2005-04-18
0,-10.0,10.0,-3.0,0.609,0.473,0.231,0,-4.0,-6.0,-6.0,0.6559999999999999,0.351,0.412,1,2005-04-18
0,-22.0,-4.0,-12.0,0.828,0.3289999999999999,0.1,1,22.0,4.0,12.0,0.773,0.493,0.5,1,2005-04-18
0,-5.0,3.0,-12.0,0.862,0.397,0.429,0,-15.0,-8.0,-5.0,0.64,0.451,0.286,0,2005-04-18
1,28.0,14.0,12.0,0.6920000000000001,0.519,0.625,1,5.0,-3.0,12.0,0.72,0.535,0.0,1,2005-04-18
0,-18.0,11.0,-9.0,0.895,0.386,0.1,0,-18.0,-6.0,-8.0,0.7,0.381,0.235,1,2005-04-18
1,18.0,6.0,8.0,0.774,0.494,0.273,0,-28.0,-14.0,-12.0,0.688,0.413,0.3329999999999999,1,2005-04-18
1,2.0,-4.0,-5.0,0.7559999999999999,0.494,0.4379999999999999,1,15.0,8.0,5.0,0.6,0.528,0.375,1,2005-04-19
0,-14.0,9.0,-7.0,0.867,0.433,0.4,1,18.0,-11.0,9.0,0.652,0.542,0.368,1,2005-04-19
1,9.0,-5.0,-1.0,0.9,0.487,0.611,0,-4.0,-5.0,-2.0,0.7879999999999999,0.511,0.531,1,2005-04-19
0,-16.0,9.0,-14.0,0.846,0.4589999999999999,0.462,0,-5.0,-8.0,0.0,0.769,0.452,0.1669999999999999,0,2005-04-19
1,4.0,6.0,6.0,0.652,0.441,0.474,0,-2.0,-7.0,4.0,0.947,0.506,0.4,1,2005-04-19
1,4.0,5.0,2.0,0.8540000000000001,0.5539999999999999,0.4,1,3.0,4.0,9.0,0.522,0.4679999999999999,0.667,0,2005-04-19
1,21.0,8.0,9.0,0.5710000000000001,0.4579999999999999,0.364,1,2.0,7.0,-4.0,0.708,0.466,0.292,1,2005-04-19
0,-3.0,-4.0,-9.0,0.682,0.371,0.4,1,5.0,8.0,0.0,0.6859999999999999,0.537,0.5,1,2005-04-19
0,-10.0,-5.0,-4.0,0.7240000000000001,0.361,0.077,1,14.0,-9.0,7.0,0.7859999999999999,0.568,0.519,1,2005-04-20
1,27.0,-5.0,11.0,0.731,0.517,0.417,1,10.0,5.0,4.0,0.647,0.466,0.286,1,2005-04-20
0,-4.0,-12.0,-5.0,0.643,0.506,0.2,0,-27.0,5.0,-11.0,0.684,0.373,0.3329999999999999,1,2005-04-20
1,25.0,11.0,7.0,0.917,0.526,0.5,0,-5.0,3.0,-18.0,0.769,0.452,0.476,1,2005-04-20
1,3.0,4.0,-3.0,0.63,0.5,0.125,0,-2.0,6.0,-1.0,1.0,0.417,0.267,1,2005-04-20
0,-3.0,-4.0,3.0,0.708,0.481,0.3329999999999999,0,-25.0,-11.0,-7.0,0.76,0.479,0.1669999999999999,0,2005-04-20
1,2.0,-6.0,1.0,0.71,0.466,0.286,1,5.0,-3.0,18.0,0.708,0.506,0.364,0,2005-04-20
0,-4.0,2.0,-1.0,0.76,0.413,0.304,1,1.0,-13.0,3.0,1.0,0.402,0.52,1,2005-04-20
0,-1.0,13.0,-3.0,0.55,0.4629999999999999,0.267,0,-8.0,6.0,-3.0,0.741,0.4679999999999999,0.412,1,2005-04-20
1,4.0,-2.0,1.0,0.7040000000000001,0.479,0.455,1,19.0,13.0,6.0,0.68,0.44,0.32,0,2005-04-20
0,-19.0,-13.0,-6.0,0.731,0.4,0.083,1,27.0,7.0,8.0,0.462,0.556,0.5,1,2005-04-20
1,16.0,-9.0,14.0,0.882,0.539,0.4579999999999999,0,-27.0,-7.0,-8.0,0.625,0.3289999999999999,0.2,1,2005-04-20
1,18.0,-2.0,7.0,0.885,0.523,0.522,1,14.0,18.0,8.0,0.696,0.506,0.5710000000000001,0,2005-04-20
0,-14.0,-18.0,-8.0,0.7390000000000001,0.434,0.2,1,8.0,-6.0,3.0,0.81,0.488,0.381,0,2005-04-20
0,-9.0,-4.0,6.0,0.765,0.461,0.435,1,2.0,9.0,-9.0,0.8079999999999999,0.4029999999999999,0.143,1,2005-04-23
0,-28.0,-4.0,-3.0,0.778,0.431,0.111,1,25.0,14.0,16.0,0.857,0.52,0.5,1,2005-04-23
1,20.0,15.0,15.0,0.848,0.521,0.364,1,28.0,4.0,3.0,0.7929999999999999,0.537,0.688,0,2005-04-23
0,-11.0,-6.0,-7.0,0.7390000000000001,0.43,0.125,1,24.0,-7.0,2.0,0.767,0.513,0.321,1,2005-04-23
0,-22.0,-19.0,-3.0,0.682,0.356,0.429,1,4.0,12.0,5.0,0.889,0.484,0.231,0,2005-04-24
0,-25.0,-14.0,-16.0,0.792,0.4320000000000001,0.4,0,-20.0,-15.0,-15.0,0.857,0.449,0.143,1,2005-04-24
1,5.0,-7.0,11.0,0.8640000000000001,0.536,0.3329999999999999,1,9.0,4.0,-6.0,0.721,0.38,0.423,1,2005-04-24
0,-2.0,-9.0,9.0,0.667,0.442,0.455,0,-8.0,-9.0,-6.0,0.4639999999999999,0.483,0.3329999999999999,1,2005-04-24
0,-12.0,5.0,-3.0,0.7859999999999999,0.353,0.385,1,12.0,-5.0,3.0,0.9,0.474,0.375,0,2005-04-25
1,20.0,-10.0,9.0,0.64,0.514,0.556,0,-20.0,10.0,-9.0,0.833,0.348,0.5,0,2005-04-25
1,21.0,13.0,5.0,0.667,0.519,0.375,0,-21.0,-13.0,-5.0,0.8,0.4029999999999999,0.35,1,2005-04-26
1,5.0,7.0,-1.0,0.75,0.365,0.267,0,-5.0,-7.0,1.0,0.6,0.386,0.208,1,2005-04-26
1,18.0,3.0,-1.0,0.657,0.5920000000000001,0.6,0,-18.0,-3.0,1.0,0.769,0.436,0.455,1,2005-04-26
0,-6.0,1.0,10.0,0.8420000000000001,0.42,0.231,1,6.0,-1.0,-10.0,0.733,0.415,0.5,1,2005-04-27
1,9.0,10.0,11.0,0.615,0.426,0.318,0,-9.0,-10.0,-11.0,0.6970000000000001,0.384,0.263,1,2005-04-27
1,11.0,2.0,5.0,0.833,0.452,0.469,0,-11.0,-2.0,-5.0,0.8,0.466,0.429,1,2005-04-27
0,-17.0,-9.0,-2.0,0.7140000000000001,0.359,0.273,1,17.0,9.0,2.0,0.711,0.48,0.385,0,2005-04-28
1,3.0,-13.0,3.0,0.889,0.414,0.421,0,-3.0,13.0,-3.0,0.828,0.3879999999999999,0.231,1,2005-04-28
1,2.0,-12.0,4.0,0.889,0.5479999999999999,0.5,0,-2.0,12.0,-4.0,0.731,0.5,0.667,0,2005-04-28
0,-5.0,-4.0,-2.0,0.579,0.457,0.3329999999999999,1,5.0,4.0,2.0,0.775,0.462,0.294,0,2005-04-29
0,-12.0,-3.0,3.0,0.867,0.422,0.235,1,12.0,3.0,-3.0,0.8,0.475,0.3329999999999999,1,2005-04-29
0,-15.0,-11.0,-1.0,0.762,0.368,0.222,1,15.0,11.0,1.0,0.913,0.5,0.353,1,2005-04-29
0,-10.0,2.0,-4.0,0.75,0.425,0.32,1,10.0,-2.0,4.0,0.862,0.488,0.5329999999999999,1,2005-04-30
0,-28.0,-7.0,1.0,0.731,0.36,0.375,1,28.0,7.0,-1.0,0.684,0.479,0.556,0,2005-04-30
0,-4.0,9.0,1.0,0.68,0.45,0.52,1,4.0,-9.0,-1.0,0.865,0.485,0.471,0,2005-04-30
1,23.0,5.0,10.0,0.763,0.471,0.375,0,-23.0,-5.0,-10.0,0.647,0.397,0.25,0,2005-04-30
1,12.0,-8.0,-1.0,0.917,0.494,0.313,0,-12.0,8.0,1.0,0.882,0.42,0.261,0,2005-05-01
1,11.0,-6.0,-3.0,0.72,0.551,0.55,0,-11.0,6.0,3.0,0.84,0.507,0.409,0,2005-05-01
0,-3.0,6.0,5.0,0.667,0.3929999999999999,0.13,1,3.0,-6.0,-5.0,0.579,0.452,0.455,0,2005-05-01
0,-20.0,1.0,-4.0,0.722,0.4629999999999999,0.188,1,20.0,-1.0,4.0,0.619,0.524,0.579,0,2005-05-01
1,18.0,5.0,2.0,0.7959999999999999,0.43,0.2,0,-18.0,-5.0,-2.0,0.765,0.3929999999999999,0.2689999999999999,1,2005-05-02
1,4.0,-5.0,2.0,0.815,0.4579999999999999,0.45,0,-4.0,5.0,-2.0,0.769,0.472,0.294,1,2005-05-02
0,-8.0,-8.0,-2.0,0.5670000000000001,0.408,0.3,1,8.0,8.0,2.0,0.643,0.3829999999999999,0.3329999999999999,0,2005-05-02
1,13.0,-2.0,8.0,0.933,0.534,0.36,0,-13.0,2.0,-8.0,0.733,0.42,0.286,1,2005-05-03
1,31.0,-3.0,2.0,0.826,0.568,0.5379999999999999,0,-31.0,3.0,-2.0,0.795,0.2689999999999999,0.286,0,2005-05-03
1,5.0,-2.0,0.0,0.833,0.43,0.45,0,-5.0,2.0,0.0,0.75,0.429,0.348,1,2005-05-03
0,-7.0,-6.0,0.0,0.738,0.337,0.303,1,7.0,6.0,0.0,0.846,0.447,0.385,0,2005-05-04
1,11.0,0.0,0.0,0.867,0.482,0.368,0,-11.0,0.0,0.0,0.826,0.4579999999999999,0.125,1,2005-05-04
1,5.0,-2.0,6.0,0.769,0.457,0.4,0,-5.0,2.0,-6.0,0.767,0.4529999999999999,0.286,0,2005-05-05
0,-3.0,-3.0,-2.0,0.725,0.493,0.385,1,3.0,3.0,2.0,0.6759999999999999,0.4679999999999999,0.4,1,2005-05-05
1,2.0,13.0,0.0,0.6,0.561,0.1669999999999999,0,-2.0,-13.0,0.0,0.5670000000000001,0.471,0.565,1,2005-05-06
1,3.0,10.0,1.0,0.789,0.411,0.188,0,-3.0,-10.0,-1.0,0.784,0.36,0.24,0,2005-05-07
0,-18.0,0.0,-7.0,0.8240000000000001,0.36,0.2689999999999999,1,18.0,0.0,7.0,0.8,0.486,0.529,1,2005-05-07
1,10.0,10.0,6.0,0.727,0.452,0.375,1,4.0,18.0,-6.0,0.789,0.56,0.471,1,2005-05-08
1,13.0,2.0,5.0,0.6759999999999999,0.5489999999999999,0.5,1,3.0,-8.0,-2.0,0.655,0.4,0.412,1,2005-05-08
1,10.0,13.0,5.0,0.815,0.4,0.133,1,27.0,7.0,9.0,0.767,0.4639999999999999,0.588,1,2005-05-09
1,8.0,9.0,0.0,0.735,0.603,0.4579999999999999,1,40.0,19.0,5.0,0.929,0.513,0.5,1,2005-05-09
1,19.0,4.0,14.0,0.522,0.524,0.35,0,-19.0,-4.0,-14.0,0.722,0.368,0.25,1,2005-05-10
1,22.0,15.0,7.0,0.8290000000000001,0.507,0.308,0,-22.0,-15.0,-7.0,0.722,0.429,0.2,1,2005-05-10
1,15.0,3.0,9.0,0.6,0.466,0.3329999999999999,0,-15.0,-3.0,-9.0,0.75,0.395,0.25,0,2005-05-11
1,25.0,-3.0,7.0,0.821,0.523,0.545,0,-25.0,3.0,-7.0,0.75,0.449,0.278,0,2005-05-11
0,-17.0,4.0,-8.0,0.875,0.423,0.267,1,17.0,-4.0,8.0,0.7709999999999999,0.528,0.385,1,2005-05-12
0,-6.0,2.0,-8.0,0.677,0.411,0.318,1,6.0,-2.0,8.0,0.55,0.5760000000000001,0.435,0,2005-05-12
1,9.0,9.0,-2.0,0.7859999999999999,0.389,0.292,0,-9.0,-9.0,2.0,0.684,0.416,0.353,1,2005-05-13
1,2.0,-4.0,-3.0,0.667,0.494,0.462,0,-2.0,4.0,3.0,0.735,0.416,0.389,0,2005-05-13
0,-7.0,-14.0,1.0,0.688,0.4579999999999999,0.3329999999999999,1,7.0,14.0,-1.0,0.8420000000000001,0.513,0.4,0,2005-05-14
0,-17.0,8.0,-7.0,0.852,0.39,0.0559999999999999,1,17.0,-8.0,7.0,0.727,0.517,0.5,1,2005-05-15
1,1.0,11.0,-4.0,0.848,0.408,0.125,0,-1.0,-11.0,4.0,0.5589999999999999,0.4379999999999999,0.421,1,2005-05-15
1,5.0,-2.0,-2.0,0.852,0.361,0.235,0,-5.0,2.0,2.0,0.821,0.369,0.188,0,2005-05-15
1,13.0,6.0,8.0,0.9,0.405,0.231,0,-13.0,-6.0,-8.0,0.75,0.371,0.158,1,2005-05-17
0,-12.0,8.0,0.0,0.8,0.417,0.313,1,12.0,-8.0,0.0,0.63,0.5,0.462,1,2005-05-17
0,-10.0,-6.0,-5.0,0.7390000000000001,0.512,0.381,1,10.0,6.0,5.0,0.7240000000000001,0.5539999999999999,0.429,1,2005-05-18
0,-13.0,-3.0,-3.0,0.731,0.4589999999999999,0.231,1,13.0,3.0,3.0,0.735,0.462,0.353,0,2005-05-19
0,-19.0,-18.0,-9.0,0.8420000000000001,0.369,0.2,1,19.0,18.0,9.0,0.643,0.429,0.3329999999999999,0,2005-05-19
0,-6.0,-14.0,0.0,0.75,0.436,0.364,1,6.0,14.0,0.0,0.821,0.4479999999999999,0.263,0,2005-05-20
1,4.0,8.0,5.0,0.7,0.495,0.481,1,2.0,-7.0,8.0,0.765,0.4579999999999999,0.353,0,2005-05-22
1,4.0,6.0,6.0,0.8390000000000001,0.421,0.375,1,9.0,4.0,-10.0,0.917,0.4370000000000001,0.308,0,2005-05-23
0,-7.0,-4.0,1.0,0.828,0.488,0.4,1,7.0,4.0,-1.0,0.677,0.517,0.435,0,2005-05-24
0,-9.0,-7.0,-3.0,0.5,0.4679999999999999,0.364,1,9.0,7.0,3.0,0.833,0.457,0.545,1,2005-05-25
1,3.0,0.0,1.0,0.7140000000000001,0.512,0.444,0,-3.0,0.0,-1.0,0.8240000000000001,0.557,0.5,1,2005-05-28
0,-6.0,-5.0,3.0,0.652,0.3829999999999999,0.391,1,6.0,5.0,-3.0,0.7390000000000001,0.462,0.273,0,2005-05-29
1,10.0,14.0,9.0,0.867,0.461,0.3,0,-10.0,-14.0,-9.0,0.733,0.442,0.385,0,2005-05-30
0,-9.0,-1.0,0.0,0.6509999999999999,0.439,0.308,1,9.0,1.0,0.0,0.7040000000000001,0.523,0.5,1,2005-05-31
1,5.0,-8.0,1.0,0.875,0.5710000000000001,0.5,0,-5.0,8.0,-1.0,0.478,0.442,0.44,0,2005-06-01
0,-10.0,-1.0,-10.0,0.7440000000000001,0.444,0.214,1,10.0,1.0,10.0,0.718,0.481,0.5,1,2005-06-02
0,-12.0,2.0,-1.0,0.65,0.385,0.273,1,12.0,-2.0,1.0,0.565,0.522,0.375,1,2005-06-04
0,-25.0,-6.0,-9.0,0.611,0.406,0.231,1,25.0,6.0,9.0,0.632,0.419,0.412,0,2005-06-06
1,6.0,4.0,5.0,0.75,0.46,0.429,1,6.0,6.0,9.0,0.733,0.456,0.385,1,2005-06-09
1,15.0,14.0,-3.0,0.8,0.43,0.308,0,-15.0,-14.0,3.0,0.7140000000000001,0.377,0.1669999999999999,1,2005-06-12
0,-21.0,9.0,-6.0,0.625,0.402,0.0,1,21.0,-9.0,6.0,0.8240000000000001,0.4679999999999999,0.4579999999999999,1,2005-06-14
1,17.0,7.0,6.0,0.765,0.471,0.214,0,-17.0,-7.0,-6.0,0.65,0.433,0.471,1,2005-06-16
1,31.0,3.0,8.0,0.7829999999999999,0.456,0.222,0,-31.0,-3.0,-8.0,0.583,0.371,0.3329999999999999,0,2005-06-19
1,1.0,3.0,3.0,0.5710000000000001,0.4629999999999999,0.4,0,-1.0,-3.0,-3.0,0.826,0.44,0.222,0,2005-06-21
0,-9.0,3.0,-4.0,0.615,0.413,0.286,1,9.0,-3.0,4.0,0.684,0.4679999999999999,0.471,1,2005-06-23
0,-4.0,-6.0,-6.0,0.7440000000000001,0.366,0.3,1,9.0,12.0,12.0,0.59,0.4579999999999999,0.357,0,2005-10-10
0,-6.0,-6.0,-9.0,0.667,0.4639999999999999,0.182,1,7.0,4.0,-3.0,0.8420000000000001,0.426,0.636,1,2005-10-10
0,-13.0,-2.0,-5.0,0.838,0.395,0.316,0,-9.0,-4.0,10.0,0.286,0.48,0.263,1,2005-10-11
0,-3.0,3.0,-7.0,0.7929999999999999,0.429,0.258,1,17.0,-6.0,0.0,0.737,0.4529999999999999,0.385,1,2005-10-11
1,22.0,-3.0,1.0,0.841,0.507,0.357,0,-27.0,-7.0,-9.0,0.75,0.37,0.222,1,2005-10-11
0,-7.0,-4.0,3.0,0.7140000000000001,0.419,0.143,0,-3.0,8.0,2.0,0.769,0.4029999999999999,0.45,1,2005-10-11
0,-10.0,-13.0,-5.0,0.55,0.444,0.188,0,-40.0,-19.0,-5.0,0.833,0.354,0.1669999999999999,0,2005-10-11
0,-24.0,7.0,-2.0,0.826,0.405,0.25,0,-5.0,7.0,-11.0,0.696,0.4320000000000001,0.368,0,2005-10-11
0,-4.0,-18.0,6.0,0.778,0.512,0.346,0,-4.0,-8.0,-5.0,0.8140000000000001,0.433,0.35,0,2005-10-11
1,14.0,6.0,2.0,0.7879999999999999,0.481,0.231,1,11.0,9.0,-6.0,0.759,0.506,0.222,1,2005-10-12
1,11.0,11.0,-4.0,0.682,0.41,0.6,1,13.0,10.0,-3.0,0.926,0.556,1.0,1,2005-10-12
1,3.0,-3.0,7.0,0.76,0.5529999999999999,0.375,0,-2.0,7.0,-8.0,0.769,0.48,0.364,1,2005-10-12
0,-14.0,-6.0,-2.0,0.773,0.486,0.267,0,-2.0,-1.0,4.0,0.652,0.506,0.4,1,2005-10-12
1,8.0,3.0,-2.0,0.7070000000000001,0.4,0.083,0,-8.0,-3.0,2.0,0.7290000000000001,0.357,0.296,0,2005-10-12
1,22.0,19.0,3.0,0.938,0.419,0.286,0,-18.0,2.0,-7.0,0.893,0.455,0.267,0,2005-10-12
0,-8.0,-9.0,0.0,0.75,0.506,0.542,0,-11.0,14.0,-14.0,0.7190000000000001,0.3379999999999999,0.1,1,2005-10-12
0,-9.0,-12.0,-12.0,0.833,0.456,0.3,0,-17.0,6.0,0.0,0.59,0.381,0.1669999999999999,0,2005-10-12
0,-11.0,-9.0,6.0,0.7440000000000001,0.429,0.2,1,11.0,6.0,7.0,0.75,0.48,0.25,1,2005-10-12
0,-2.0,-11.0,0.0,0.733,0.425,0.348,1,1.0,17.0,2.0,0.727,0.429,0.364,1,2005-10-13
0,-10.0,-10.0,-6.0,0.8,0.439,0.1,0,-11.0,-11.0,4.0,0.941,0.337,0.067,0,2005-10-13
0,-4.0,-2.0,10.0,0.524,0.479,0.444,1,2.0,11.0,0.0,0.698,0.5,0.455,0,2005-10-13
1,11.0,-14.0,14.0,0.652,0.447,0.444,1,3.0,9.0,-6.0,0.5329999999999999,0.474,0.5,1,2005-10-13
0,-12.0,-10.0,1.0,0.8640000000000001,0.3979999999999999,0.231,0,-22.0,3.0,-1.0,0.61,0.4320000000000001,0.3329999999999999,0,2005-10-13
1,2.0,1.0,-4.0,0.6920000000000001,0.522,0.286,1,4.0,-12.0,6.0,0.611,0.444,0.5,0,2005-10-14
1,10.0,-11.0,-3.0,0.725,0.435,0.318,1,12.0,10.0,-1.0,0.875,0.493,0.455,0,2005-10-14
1,15.0,-1.0,-3.0,0.813,0.405,0.3329999999999999,0,-13.0,-10.0,3.0,0.818,0.4370000000000001,0.2,0,2005-10-14
0,-7.0,-11.0,-4.0,0.826,0.391,0.182,0,-6.0,-4.0,-5.0,0.8240000000000001,0.4370000000000001,0.294,0,2005-10-14
1,7.0,-5.0,-8.0,0.878,0.426,0.444,0,-3.0,-9.0,6.0,0.625,0.5,0.389,1,2005-10-14
